alpha,acc_mean,acc_std,kappa_mean,kappa_std,pearson_mean,pearson_std,spearman_mean,spearman_std,sens_mean,sens_std,spec_mean,spec_std
0.5,0.874216984423109,0.031918081453375304,0.8575536703245704,0.024033804792777964,0.9438318430540605,0.008533433555926315,0.9261011845022293,0.030952482510499126,0.8176080615221427,0.10206130308028954,0.977129987129987,0.01836055066704373
0.55,0.8727093476513325,0.03217299648746525,0.8588659098001508,0.0235791677810879,0.9466434760221106,0.008437137635838558,0.9264495781514065,0.031133563607922077,0.8455582073720497,0.08826408573353797,0.9744787644787646,0.018083474709309898
0.6,0.8595653031199285,0.03725726533455466,0.8551078879613622,0.025369318144978722,0.9469182009607259,0.008501606612924428,0.9265177409405343,0.031249722874133194,0.8784407319013525,0.06290757111617566,0.9707400257400257,0.016881670622089905
0.65,0.8622165597366945,0.032573084985412164,0.8573522018699914,0.02268038986195611,0.9449227258843146,0.008549412701907502,0.9256805405379728,0.03139115106614277,0.8771678599840892,0.06277503319384631,0.9710263835263836,0.016577799332585182
0.7,0.8598201149686794,0.024982230596319994,0.8556642778511152,0.017893585522702173,0.9409290916338889,0.008428994393225295,0.9250831777578329,0.031123415387625673,0.888729779899231,0.042387808104797496,0.9662355212355214,0.013224217697541897
0.75,0.8508258634026483,0.02517860748825203,0.8482951670043875,0.016533403588379368,0.935205586658948,0.008023496148052093,0.9238395060516869,0.030428280136312973,0.9077698223282948,0.03028713441339426,0.9574388674388674,0.014441864892033139
0.8,0.8547026436729308,0.018572365138549964,0.844970947085875,0.013905950960918989,0.9280100592434588,0.007252750219409701,0.9220390426636186,0.029465668463437754,0.8697958101299391,0.02632387055683559,0.964916344916345,0.00839127306531655
0.85,0.805554291607893,0.0013493676983627502,0.7942726648485885,0.001074999142824189,0.9195852239116744,0.006070657995098951,0.9190225070672212,0.02805892576501694,0.8813577300450809,0.012258851754001853,0.950588803088803,0.0019158225681051501
0.9,0.8039131819629614,0.0014561435420333154,0.7909574672356307,0.0009985162860297076,0.9101555718360317,0.00446035485769112,0.9182211701178143,0.027669218566644702,0.8636435958631664,0.008001985346080005,0.9514092664092665,0.0007714362367134567
